key,source
the soap,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the book,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the page,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the key,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the paint,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the letter,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the note,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the wall,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the paper,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the floor,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the roof,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the pool,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the lock,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the telephone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the garden,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the yard,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the needle,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the bag,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the box,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the gift,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the card,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the ring,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the tool,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the clock,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the lamp,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the network,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the computer,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the program,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the laptop,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the screen,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the camera,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the television,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the radio,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the head,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the neck,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the face,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the beard,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the hair,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the eye,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the mouth,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the lip,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the nose,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the tooth,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the ear,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the tear,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the tongue,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the back [anatomy],Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the toe,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the finger,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the foot,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the hand,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the leg,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the arm,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the shoulder,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
the heart,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
blood,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the brain,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-F
the knee,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
sweat,Audio:<br>Google Cloud TTS<br>Voice: es-ES-Studio-C
