key,source
ten (10),Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"ten thousand (10,000)",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the (train) ticket,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the actor,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the adjective,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the adult,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the afternoon,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the air,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the airport,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the animal,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the apartment,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the apple,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the arm,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the army,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the artist,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the attack,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the author,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the baby,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the back [anatomy],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the back [location],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the bag,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the ball,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the banana,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the band [music],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bank,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the bar,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bathroom,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the beach,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the beard,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the bed,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the bedroom,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the beef,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the beverage,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bicycle,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bill [bank note],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the bird,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the boat,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the body,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bone,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the book,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bottle,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bottom,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the box,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the boy,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the brain,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bread,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bridge,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the brother,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the building,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the bus,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the cake,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the camera,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the camp,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the car,"Picture:<br><a href=""https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/"">https://pixabay.com/photos/car-engine-wheels-vintage-car-7275386/</a><br><br>Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A"
the card,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the cat,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the ceiling,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the cell phone,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the centimeter,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the chair,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the cheese,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the chicken,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the child,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the church,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the circle,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the city,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the clock,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the clothing,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the club,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the coat,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the color,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the computer,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the consonant,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the contract,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the corn,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the corner,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
"the country (USA, France, etc.)",Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the court,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the cow,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the crowd,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the cup,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the date,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the daughter,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the day,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the direction,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the doctor,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the dog,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the dollar,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the door,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the dot,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the dream,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the dress,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the drug,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the ear,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the east,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the edge,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the egg,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the election,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the engine,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the evening,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the eye,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the face,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the Fall,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the family,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the fan [appliance],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the fan [person],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the farm,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the father,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the finger,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the fire,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the fish,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the floor,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the flower,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the foot,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the foot [measurement],Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the forest,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the fork,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the friend,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the front,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the game,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the garden,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the gasoline,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the gift,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the girl,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the grandfather,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the grandmother,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the grass,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the ground,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the gun,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the hair,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the half,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the hand,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the hat,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
the head,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-B
the heart,Audio:<br>Google Cloud TTS<br>Voice: ru-RU-Standard-A
